source_id,clip_id,split,titulo,spk,existing_text,source_url,source_video_id,start_time,end_time,expected_duration,extracted_duration,alignment_method,alignment_score,alignment_confidence,large_full_segment_text,turbo_full_segment_text,clip_audio_path,clip_video_path,status,notes
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0054,train,JULI POGGIO EN FERNÉ CON GREGO,f13,que poder trabajar de lo que a uno le gusta porque es como cumplir un sueño y al mismo tiempo,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,266.479,270.87,4.36,4.391,youtube_auto_subs_fuzzy_ordered,74.28,medium,que uno le gusta porque es como cumplir un sueno y al mismo tiempo eh que sea,,,,needs_review,subtitle_raw_score=74.35; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0055,train,JULI POGGIO EN FERNÉ CON GREGO,f13,que sea como algo remunerado imprensible obvio,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,,,3.64,,youtube_auto_subs_fuzzy_ordered,46.78,none,,,,,blocked_alignment_failed,subtitle_raw_score=48.68; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0056,train,JULI POGGIO EN FERNÉ CON GREGO,f13,pero si es verdad lo que decis la verdad que siento mucho orgullo el otro dia que fue el dia del trabajador hace poco,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,273.84,278.99,5.24,5.15,youtube_auto_subs_fuzzy_ordered,94.19,high,es verdad lo que decis la verdad que siento mucho orgullo el otro dia que fue el dia del trabajador hace poco,,,,needs_review,subtitle_raw_score=94.36; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0057,train,JULI POGGIO EN FERNÉ CON GREGO,f13,subi muchos trabajos mios de chiquita a redes sociales comparti cosas que hice de chiquita,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,279.0,282.59,4.48,3.59,youtube_auto_subs_fuzzy_ordered,93.01,high,subi muchos trabajos mios de chiquita a redes sociales comparti cosas que hice,,,,needs_review,subtitle_raw_score=95.0; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0058,train,JULI POGGIO EN FERNÉ CON GREGO,f13,peliculas programas y es como mirar para atras y decir,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,282.6,287.029,3.4,4.429,youtube_auto_subs_fuzzy_ordered,80.44,high,de chiquita peliculas programas y es como mirar para atras y decir wow,,,,needs_review,subtitle_raw_score=83.47; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0059,train,JULI POGGIO EN FERNÉ CON GREGO,f13,wow todo lo que logre y con mi esfuerzo como que nadie me regalo nada y siempre como que estudie mucho,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,287.039,293.749,6.6,6.71,youtube_auto_subs_fuzzy_ordered,86.19,high,todo lo que logre y con mi esfuerzo como que nadie me regalo nada y siempre como que estudie mucho fui muy responsable,,,,needs_review,subtitle_raw_score=86.36; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0060,train,JULI POGGIO EN FERNÉ CON GREGO,f13,fui muy responsable en cada trabajo que iba para poder tener como una buena,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,293.759,298.15,4.6,4.391,youtube_auto_subs_fuzzy_ordered,70.5,medium,en cada trabajo que que iba para poder tener como una buena reputacion en este,,,,needs_review,subtitle_raw_score=70.95; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0061,train,JULI POGGIO EN FERNÉ CON GREGO,f13,reputacion en este medio que es tan chiquito que todo el mundo se conoce que nada,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,298.16,302.029,4.28,3.869,youtube_auto_subs_fuzzy_ordered,73.74,medium,medio que es tan chiquito que todo el mundo se conoce que nada me siento muy,,,,needs_review,subtitle_raw_score=74.7; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0062,train,JULI POGGIO EN FERNÉ CON GREGO,f13,me siento muy feliz y ojala o sea siempre miro para arriba y digo bueno,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,302.039,306.31,3.76,4.271,youtube_auto_subs_fuzzy_ordered,73.86,medium,feliz y ojala o sea siempre miro para arriba y digo bueno las red carpet,,,,needs_review,subtitle_raw_score=75.22; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0063,train,JULI POGGIO EN FERNÉ CON GREGO,f13,las red carpet que me faltan afuera muy bien si hay mas viene mas obvio recontra,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,306.32,310.59,5.12,4.27,youtube_auto_subs_fuzzy_ordered,72.03,medium,que me faltaran afuera si hay mas viene mas obvio recontra,,,,needs_review,subtitle_raw_score=73.69; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0064,train,JULI POGGIO EN FERNÉ CON GREGO,f13,y cuanto yo repasando tu carrera un poco,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,310.6,313.43,3.2,2.83,youtube_auto_subs_fuzzy_ordered,77.02,medium,para y cuanto yo repasando tu carrera,,,,needs_review,subtitle_raw_score=78.18; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0065,train,JULI POGGIO EN FERNÉ CON GREGO,f13,yo sabia todos sabemos que habias hecho cosas cuando eras mas chica estuviste en consentidos,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,313.44,318.469,4.76,5.029,youtube_auto_subs_fuzzy_ordered,79.46,medium,un poco yo sabia digo todos sabiamos que hab que habias hecho cosas cuando era mas chica estuviste en consentidos,,,,needs_review,subtitle_raw_score=80.03; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0066,train,JULI POGGIO EN FERNÉ CON GREGO,f13,no si no me equivoco estuve en consentidos una pelicula con cabre papa por un dia peliculon,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,318.479,324.67,4.64,6.191,youtube_auto_subs_fuzzy_ordered,79.99,medium,no si no me equivoco consentidos una pelicula con con cabre papa por un dia tambien peliculon digo,,,,needs_review,subtitle_raw_score=83.33; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0067,train,JULI POGGIO EN FERNÉ CON GREGO,f13,peliculon digo hablo de cuestiones que sin estudiar a julia,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,324.68,328.67,4.24,3.99,youtube_auto_subs_fuzzy_ordered,71.9,medium,de digo hablo de cuestiones que sin estudiar a julios porque son todas,,,,needs_review,subtitle_raw_score=72.49; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0068,train,JULI POGGIO EN FERNÉ CON GREGO,f13,las vimos porque son todas series o peliculas que fueron un exito,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,328.68,331.95,3.72,3.27,youtube_auto_subs_fuzzy_ordered,67.94,medium,series o peliculas que fueron un exito,,,,needs_review,subtitle_raw_score=69.15; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0069,train,JULI POGGIO EN FERNÉ CON GREGO,f13,debe haber sido complicado para vos ese camino que pintaba o que parecia ya esta,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,331.96,337.43,6.0,5.47,youtube_auto_subs_fuzzy_ordered,91.58,high,debe haber sido complicado para vos ese el camino que pintaba o que parecia ya,,,,needs_review,subtitle_raw_score=92.46; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0070,train,JULI POGGIO EN FERNÉ CON GREGO,f13,en el sentido de ya esta de me pego como dicen ahora o me posiciono,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,337.44,341.749,3.8,4.309,youtube_auto_subs_fuzzy_ordered,93.04,high,esta en el sentido de ya esta de me pego como dicen ahora o me posiciono y,,,,needs_review,subtitle_raw_score=94.38; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0071,train,JULI POGGIO EN FERNÉ CON GREGO,f13,y de repente no tanto y se complico y costo al punto que tomas una decision muy dificil,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,341.759,346.11,5.16,4.351,youtube_auto_subs_fuzzy_ordered,92.29,high,de repente no tanto y se complico y costo al punto que tomas una decision muy,,,,needs_review,subtitle_raw_score=93.86; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0072,train,JULI POGGIO EN FERNÉ CON GREGO,f13,que es che entro a gran hermano no porque aca somos fanaticos de gran hermano,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,346.12,350.469,4.76,4.349,youtube_auto_subs_fuzzy_ordered,83.35,high,dificil que es che entro a gran hermano no porque aca somos fanaticos,,,,needs_review,subtitle_raw_score=84.21; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0073,train,JULI POGGIO EN FERNÉ CON GREGO,f13,justamente en este canal y en steam telefe y todo pero de repente no es el lugar al que quiere entrar,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,350.479,356.67,5.32,6.191,youtube_auto_subs_fuzzy_ordered,76.55,medium,de gran hermano justamente en este canal y en stream telef pero de repente no es el lugar al que quiere entrar o va a,,,,needs_review,subtitle_raw_score=78.19; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0074,train,JULI POGGIO EN FERNÉ CON GREGO,f13,o va a entrar alguien que ya un poco hizo de camino de carrera,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,356.68,361.59,4.44,4.91,youtube_auto_subs_fuzzy_ordered,71.81,medium,entrar alguien que ya un poco hizo de camino de carrera es mas bien el tipo,,,,needs_review,subtitle_raw_score=72.87; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0075,train,JULI POGGIO EN FERNÉ CON GREGO,f13,es mas bien el tipo que dice bueno yo no tengo mucho que perder o me meto,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,361.6,365.749,4.12,4.149,youtube_auto_subs_fuzzy_ordered,67.1,medium,que dice bueno yo no tengo mucho que perder o me meto porque me quiero hacer,,,,needs_review,subtitle_raw_score=67.17; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0076,train,JULI POGGIO EN FERNÉ CON GREGO,f13,porque me quiero hacer conocido vos tomaste un riesgo metiendote ahi como que,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,365.759,369.029,4.68,3.27,youtube_auto_subs_fuzzy_ordered,75.47,medium,conocido vos tomaste un riesgo metiendote ahi como que,,,,needs_review,subtitle_raw_score=78.48; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0077,train,JULI POGGIO EN FERNÉ CON GREGO,f13,si igual considero prejuicio eh si es verdad que en un momento de mi vida,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,369.039,373.189,3.56,4.15,youtube_auto_subs_fuzzy_ordered,74.87,medium,si igual con cero prejuicio eh resoplido si es verdad que en un momento de mi vida como que mi carrera,,,,needs_review,subtitle_raw_score=76.53; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0078,train,JULI POGGIO EN FERNÉ CON GREGO,f13,como que mi carrera se paro un poco mas que nada en la preadolescencia,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,373.199,377.39,3.48,4.191,youtube_auto_subs_fuzzy_ordered,66.33,medium,se paro un poco mas que nada en la preadolescencia cuando por ahi eh,,,,needs_review,subtitle_raw_score=68.37; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0079,train,JULI POGGIO EN FERNÉ CON GREGO,f13,cuando por ahi tenias que hacer un papel de chiquita,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,377.4,379.309,3.76,1.909,youtube_auto_subs_fuzzy_ordered,71.09,medium,tenias que hacer un papel de chiquita y,,,,needs_review,subtitle_raw_score=76.01; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0080,train,JULI POGGIO EN FERNÉ CON GREGO,f13,y no eras tan chiquita o ya tenias que ser mayor de 18 para trabajar mas horas,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,379.319,383.07,3.8,3.751,youtube_auto_subs_fuzzy_ordered,98.08,high,no eras tan chiquita o ya tenias que ser mayor de 18 para trabajar mas horas y,,,,needs_review,subtitle_raw_score=98.21; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0081,train,JULI POGGIO EN FERNÉ CON GREGO,f13,y todavia no lo tenia y capaz ahi me fui mas por el lado de modelo trabaje muchisimo en flores en avellaneda,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,383.08,389.07,5.64,5.99,youtube_auto_subs_fuzzy_ordered,96.34,high,todavia no lo tenia y capaz ahi me fui mas por el lado de modelo trabaje muchisimo en flores en avellaneda te,,,,needs_review,subtitle_raw_score=96.96; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0082,train,JULI POGGIO EN FERNÉ CON GREGO,f13,te juro que yo era la reina de avellaneda en serio me encanta,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,389.08,392.15,3.28,3.07,youtube_auto_subs_fuzzy_ordered,62.99,low,juro que yo era la reina de bellar,,,,needs_review,subtitle_raw_score=63.63; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0083,train,JULI POGGIO EN FERNÉ CON GREGO,f13,una cuadra una foto mia otra cuadra otra foto mia me levantaba todos los dias iba ahi y nada,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,392.16,399.55,5.64,7.39,youtube_auto_subs_fuzzy_ordered,84.31,high,una cuadra una foto mia otra cuadra otra foto mia me levantaba todos los dias iba ahi y nada ya de los 18 que,,,,needs_review,subtitle_raw_score=87.41; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0084,train,JULI POGGIO EN FERNÉ CON GREGO,f13,ya desde los 18 que nunca perdi como la cultura del trabajo,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,399.56,401.189,3.52,1.629,youtube_auto_subs_fuzzy_ordered,67.84,medium,nunca perdi como la cultura del trabajo,,,,needs_review,subtitle_raw_score=73.21; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0085,train,JULI POGGIO EN FERNÉ CON GREGO,f13,en ese sentido pero cuando paso lo de gran hermano lo vi con cero prejuicio como que dije,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,401.199,405.43,4.92,4.231,youtube_auto_subs_fuzzy_ordered,88.25,high,en ese sentido pero cuando paso lo gran hermano lo vi con cero prejuicio como,,,,needs_review,subtitle_raw_score=89.65; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0086,train,JULI POGGIO EN FERNÉ CON GREGO,f13,todos mis amigos toda mi familia me decian juli anotate anotate y yo dije si o sea un casting mas en mi vida,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,405.44,412.27,5.52,6.83,youtube_auto_subs_fuzzy_ordered,83.34,high,que dije todos mis amigos toda mi familia me decian julia anototate anotate y yo dije si o sea un casting mas en mi vida mando un casting,,,,needs_review,subtitle_raw_score=85.71; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0087,train,JULI POGGIO EN FERNÉ CON GREGO,f13,mando un casting mas que sea lo que tenga que ser y nunca voy a renegar de eso,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,412.28,417.07,4.48,4.79,youtube_auto_subs_fuzzy_ordered,77.53,medium,mas que sea lo que tenga que ser y nunca voy a renegar de eso porque a mi,,,,needs_review,subtitle_raw_score=78.22; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0088,train,JULI POGGIO EN FERNÉ CON GREGO,f13,porque a mi es un reality que me cambio la vida un 100,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,417.08,419.11,3.64,2.03,youtube_auto_subs_fuzzy_ordered,73.41,medium,es un reality que me cambio la vida un,,,,needs_review,subtitle_raw_score=77.83; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0089,train,JULI POGGIO EN FERNÉ CON GREGO,f13,entonces siempre le voy a tener muchisimo cariño y recuerdos muy lindos porque ademas conoci personas que amo,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,419.12,425.39,5.12,6.27,youtube_auto_subs_fuzzy_ordered,94.91,high,100 entonces siempre le voy a tener muchisimo carino y recuerdos muy lindos porque ademas conoci personas que amo,,,,needs_review,subtitle_raw_score=97.16; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0090,train,JULI POGGIO EN FERNÉ CON GREGO,f13,nada lo tengo tatuado como fueron esos años de una chica que imagino,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,425.4,433.469,5.92,8.069,youtube_auto_subs_fuzzy_ordered,74.04,medium,eh nada lo tengo tatuado como era como fueron esos anos de una chica que imagino con mucha ganas de de,,,,needs_review,subtitle_raw_score=77.67; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0091,train,JULI POGGIO EN FERNÉ CON GREGO,f13,con muchas ganas de laburar con muchas ganas de que le vaya bien,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,433.479,434.83,3.16,1.351,youtube_auto_subs_fuzzy_ordered,73.96,medium,laburar con muchas ganas de que le vaya,,,,needs_review,subtitle_raw_score=79.68; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0092,train,JULI POGGIO EN FERNÉ CON GREGO,f13,con muchas ganas de vivir de lo que le gustaba que de repente venia teniendo un ritmo,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,434.84,439.11,4.92,4.27,youtube_auto_subs_fuzzy_ordered,80.43,high,bien con muchas ganas de vivir de lo que le gustaba que de repente venia,,,,needs_review,subtitle_raw_score=81.75; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0093,train,JULI POGGIO EN FERNÉ CON GREGO,f13,y ese ritmo por eso que contas vos se frenaba un poco sufrias mucha ansiedad la pasabas mal o saber que tenias la u,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,439.12,447.029,6.52,7.909,youtube_auto_subs_fuzzy_ordered,79.75,medium,teniendo un ritmo y ese ritmo por esto que contas vos se frenaba un poco sufrias mucha ansiedad la pasabas mal o saber que tenias laburo de modelo te,,,,needs_review,subtitle_raw_score=81.88; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0094,train,JULI POGGIO EN FERNÉ CON GREGO,f13,que era puro de modelo te relajaba no si fue un poquito frustrante,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,447.039,451.909,3.84,4.87,youtube_auto_subs_fuzzy_ordered,51.53,low,relajaba no eh si fue un poquito frustrante yo creo que cuesta entender,,,,needs_review,subtitle_raw_score=54.21; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0095,train,JULI POGGIO EN FERNÉ CON GREGO,f13,yo creo que cuesta entender que por ahi de 10 castings,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,451.919,455.15,3.84,3.231,youtube_auto_subs_fuzzy_ordered,51.4,low,que por ahi de 10 castings eh nueve van,,,,needs_review,subtitle_raw_score=52.99; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0096,train,JULI POGGIO EN FERNÉ CON GREGO,f13,9 van a ser no claro y que por ahi no tiene que ver con que no seas talentosa o que,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,455.16,460.27,5.64,5.11,youtube_auto_subs_fuzzy_ordered,87.98,high,a ser no y que por ahi no tiene que ver con que no seas talentosa o que,,,,needs_review,subtitle_raw_score=88.92; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0097,train,JULI POGGIO EN FERNÉ CON GREGO,f13,capaz era que no dabas con el fisic tu rol o capaz no era el proyecto para vos,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,460.28,464.39,3.88,4.11,youtube_auto_subs_fuzzy_ordered,79.97,medium,que capaz era que no dabas con el physic to roll o capaz no era el proyecto para,,,,needs_review,subtitle_raw_score=80.56; pending_clip_extraction_asr_gpt
f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0098,train,JULI POGGIO EN FERNÉ CON GREGO,f13,y hoy en dia entiendo y aprendi que todas las cosas,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,464.4,467.469,3.44,3.069,youtube_auto_subs_fuzzy_ordered,72.46,medium,vos y hoy en dia entiendo y aprendi que,,,,needs_review,subtitle_raw_score=73.54; pending_clip_extraction_asr_gpt
