dataset_group,source_id,clip_id,clip_name,model_role,model_name,device,compute_type,audio_path,audio_gcs_path,transcript_path,transcript_gcs_path,text,language,duration,status,notes
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0117",clip_0117,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0117.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0117.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0117.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0117.txt,a comparación a lo que fue siempre la historia de River,es,5.83,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0118",clip_0118,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0118.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0118.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0118.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0118.txt,"Los campeonatos locales no los gana River. Está bien, empezó a ganar los internacionales, que era lo que necesitaba.",es,6.069,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0119",clip_0119,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0119.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0119.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0119.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0119.txt,"Necesitaba River. La época dorada de Gallardo tuvo esa complicación, que ganó un solo torneo local.",es,7.23,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0120",clip_0120,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0120.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0120.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0120.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0120.txt,"Después gana otro con Demichelli, pero ya hace tres años que River no sale acá.",es,3.351,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0121",clip_0121,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0121.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0121.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0121.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0121.txt,La puta si no vale el partido.,es,3.629,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0122",clip_0122,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0122.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0122.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0122.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0122.txt,"de hoy, y esta levantada de Codet, y ese aliento y esa sensación del final del momento",es,5.071,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0123",clip_0123,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0123.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0123.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0123.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0123.txt,"Monumental de, loco, vamos a salir campeones. O podemos salir campeones.",es,5.87,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0127",clip_0127,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0127.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0127.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0127.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0127.txt,"Tapa la final. Ya llega mentalizado. Che, podemos. Los jugadores de River hoy se...",es,4.951,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0128",clip_0128,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0128.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0128.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0128.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0128.txt,"Mira, dicen, che, ¿vieron que podemos? Estoy convencido que Codet hoy debe sentar.",es,4.469,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0129",clip_0129,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0129.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0129.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0129.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0129.txt,¿Vieron que se puede? ¿Vieron que se puede? Tienen que mentalizarlos.,es,5.07,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0130",clip_0130,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0130.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0130.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0130.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0130.txt,A que ahora repita. En este momento horrible está exprimiendo a f...,es,6.28,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0131",clip_0131,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0131.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0131.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0131.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0131.txt,la metodología del torneo de un torneo que no es justo de un torneo,es,5.03,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0132",clip_0132,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0132.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0132.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0132.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0132.txt,que para mí River no es el mejor hoy jugó como el mejor pero no es el mejor,es,6.509,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0134",clip_0134,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0134.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0134.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0134.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0134.txt,"No te sirve esto, Central. No te sirven estos torneos.",es,4.07,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0135",clip_0135,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0135.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0135.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0135.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0135.txt,"No te sirve. Centrar en un torneo largo con el equipo que tiene lo podés sacar, cabrón.",es,4.949,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0136",clip_0136,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0136.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0136.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0136.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0136.txt,tranquilamente estos torneos una tarde una noche tarde noche jugando a la,es,5.151,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0138",clip_0138,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0138.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0138.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0138.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0138.txt,¿Podés no estar a la altura en un campeonato largo o llamarlo como quieras?,es,4.51,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0139",clip_0139,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0139.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0139.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0139.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0139.txt,Porque largo eran los de ida y vuelta. En un campeonato de todos contra todos.,es,4.27,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0140",clip_0140,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0140.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0140.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0140.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0140.txt,"Pasa el Monumental, una tarde y noche. Le pasó a Racing en el 2019. Sí, Bazzi.",es,6.789,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0141",clip_0141,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0141.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0141.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0141.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0141.txt,Y te comes una vergüenza contra River en el Monumental que te hace replantear.,es,4.831,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0144",clip_0144,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0144.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0144.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0144.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0144.txt,metodología que disfrutó Central el otro día.,es,6.23,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0145",clip_0145,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0145.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0145.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0145.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0145.txt,que podemos presumir que está conforme.,es,4.07,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0147",clip_0147,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0147.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0147.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0147.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0147.txt,Lux termina a Rosario Central. Rosario Central tendría que tener campeonato.,es,3.79,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0148",clip_0148,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0148.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0148.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0148.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0148.txt,tiene los campeonatos que tendría que tener porque el del año pasado yo no lo voy a contar porque es,es,6.63,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0151",clip_0151,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0151.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0151.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0151.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0151.txt,"futbolero no lo contamos, y el de central si lo cuenta, lo cuenta",es,3.511,completed_asr,
argentina/existing,f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0152",clip_0152,large,large-v3,cuda,float16,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0152.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0152.wav,/home/bianc/labios-full-clean-release/data_release/work/asr_existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0152.txt,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0152.txt,"Y dice, bueno, ¿por qué no? Si tantas veces fuimos cagados, ¿por qué no voy a...",es,4.11,completed_asr,
