dataset_group,source_id,clip_id,split,spk,titulo,source_url,source_video_id,start_time,end_time,mp4_visual_roi_path,npz_path,clip_with_audio_path,existing_text,large_text,turbo_text,clean_gpt_text,selected_training_text,text_source,clean_status,clean_confidence,patch_count,alignment_confidence,asr_status,gpt_status,usable_for_training,usable_for_eval,needs_review,failure_reason,notes
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0271,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1293.12,1299.669,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0271.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0271.npz,,claro mas angelada por ese lado entonces un recuerdo mas de remo si pero nada que le haya tocado esta oportunidad y que me tenga a mi de referente yo creo,,,,claro mas angelada por ese lado entonces un recuerdo mas de remo si pero nada que le haya tocado esta oportunidad y que me tenga a mi de referente yo creo,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0272,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1299.679,1303.63,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0272.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0272.npz,,que es un gran apoyo porque es un monton de cosas dificiles que capaz yo pase que,,,,que es un gran apoyo porque es un monton de cosas dificiles que capaz yo pase que,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0273,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1303.64,1306.31,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0273.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0273.npz,,me tenga a mi mismo para hablar ahora que ella esta adentro,,,,me tenga a mi mismo para hablar ahora que ella esta adentro,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0274,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1306.32,1310.029,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0274.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0274.npz,,antes le tocaba a mi familia y ahora que ellos me tengan a mi es como un alivio tambien,,,,antes le tocaba a mi familia y ahora que ellos me tengan a mi es como un alivio tambien,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0275,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1312.44,1317.19,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0275.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0275.npz,,para mi familia pero obviamente que siempre voy a estar para ella la amo es mi hermanita menor,,,,para mi familia pero obviamente que siempre voy a estar para ella la amo es mi hermanita menor,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0276,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1317.2,1320.71,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0276.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0276.npz,,y es como que cuando alguien la critica me toca una fibra muy sensible viste,,,,y es como que cuando alguien la critica me toca una fibra muy sensible viste,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0277,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1320.72,1325.83,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0277.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0277.npz,,me saca lo peor de mi como lo llevas a eso en la diaria porque en roomies sale algo de tu hermana,,,,me saca lo peor de mi como lo llevas a eso en la diaria porque en roomies sale algo de tu hermana,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0278,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1325.84,1330.75,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0278.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0278.npz,,vos te oficias de vocera de defensa de defensa o es che no para es su camino es su programa,,,,vos te oficias de vocera de defensa de defensa o es che no para es su camino es su programa,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0279,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1330.76,1335.83,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0279.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0279.npz,,no no yo creo que si que si porque ellos estuvieron para mi cuando yo estuve adentro,,,,no no yo creo que si que si porque ellos estuvieron para mi cuando yo estuve adentro,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0280,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1335.84,1340.149,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0280.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0280.npz,,y lola se la hace mucho mas facil a mi familia que yo no,,,,y lola se la hace mucho mas facil a mi familia que yo no,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0281,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1340.96,1343.83,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0281.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0281.npz,,yo era una tras otra que me mandaba claro ella mas tranquila no,,,,yo era una tras otra que me mandaba claro ella mas tranquila no,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0282,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1343.84,1348.99,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0282.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0282.npz,,y ahi tenia que estar mi familia bancando asi que obviamente que si porque es como que vos no te podes defender cuando estas,,,,y ahi tenia que estar mi familia bancando asi que obviamente que si porque es como que vos no te podes defender cuando estas,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0283,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1349.0,1354.11,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0283.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0283.npz,,adentro te quieren dar vuelta algo te cortaron mal un clip te quieren inventar algo y tiene,,,,adentro te quieren dar vuelta algo te cortaron mal un clip te quieren inventar algo y tiene,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0284,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1354.12,1360.95,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0284.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0284.npz,,que estar tu familia entonces si me meto si respondo obviamente que la dejo hacer su camino no,,,,que estar tu familia entonces si me meto si respondo obviamente que la dejo hacer su camino no,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0285,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1360.96,1364.909,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0285.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0285.npz,,no voy a decir lo que pienso que tiene que hacer pero bueno la aconsejo y la defiendo,,,,no voy a decir lo que pienso que tiene que hacer pero bueno la aconsejo y la defiendo,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0286,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1364.919,1368.669,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0286.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0286.npz,,si estas para defender ivan claro por favor me quiero meter un poquito en el universo de streaming en el que estas metida hace bastante,,,,si estas para defender ivan claro por favor me quiero meter un poquito en el universo de streaming en el que estas metida hace bastante,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0287,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1368.679,1373.51,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0287.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0287.npz,,ya estas en la casa le mandamos un beso yo tengo muy buena onda con la gente de la casa,,,,ya estas en la casa le mandamos un beso yo tengo muy buena onda con la gente de la casa,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0288,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1373.52,1378.59,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0288.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0288.npz,,lo voy a decir publicamente yo me la quiero traer a juli para aca ojala que no me odien pero bueno,,,,lo voy a decir publicamente yo me la quiero traer a juli para aca ojala que no me odien pero bueno,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0289,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1378.6,1383.909,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0289.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0289.npz,,bueno llamo telefe porque es mi casa tambien si si no ya haremos cosas lo dije en broma me van a putear,,,,bueno llamo telefe porque es mi casa tambien si si no ya haremos cosas lo dije en broma me van a putear,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0290,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1383.919,1389.99,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0290.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0290.npz,,hay que meter un draft si quien te va a putear no digo de la casa porque va a decir que se me quedo chorear eso,,,,hay que meter un draft si quien te va a putear no digo de la casa porque va a decir que se me quedo chorear eso,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0292,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1397.48,1401.99,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0292.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0292.npz,,viste porque en el teatro haces un personaje en las redes un poco tambien mostras,,,,viste porque en el teatro haces un personaje en las redes un poco tambien mostras,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0293,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1402.0,1406.51,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0293.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0293.npz,,y en el streaming es donde volvi a encontrarme como con la espontaneidad decir algo que,,,,y en el streaming es donde volvi a encontrarme como con la espontaneidad decir algo que,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0294,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1406.52,1411.43,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0294.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0294.npz,,sea viral esa espontaneidad que habiamos visto en gana hermano si yo creo que si,,,,sea viral esa espontaneidad que habiamos visto en gana hermano si yo creo que si,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0295,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1411.44,1415.549,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0295.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0295.npz,,reencontre ese lugar y ademas estoy con un grupo de amigos que me siento super comoda,,,,reencontre ese lugar y ademas estoy con un grupo de amigos que me siento super comoda,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0296,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1415.559,1419.029,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0296.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0296.npz,,que capaz estoy con liz que yo siempre digo que es como mi hermanito mas grande,,,,que capaz estoy con liz que yo siempre digo que es como mi hermanito mas grande,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0297,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1419.039,1423.11,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0297.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0297.npz,,que yo estoy por decir algo que no hay esa y te van aca me para el carro tambien me cuidan mucho,,,,que yo estoy por decir algo que no hay esa y te van aca me para el carro tambien me cuidan mucho,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0298,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1423.12,1427.59,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0298.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0298.npz,,te iba a preguntar puntualmente por el se genera un vinculo muy lindo no si yo lo amo a liz,,,,te iba a preguntar puntualmente por el se genera un vinculo muy lindo no si yo lo amo a liz,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f13__JULI_POGGIO_EN_FERN_CON_GREGO,f13::JULI POGGIO EN FERNÉ CON GREGO::clip_0299,train,f13,JULI POGGIO EN FERNÉ CON GREGO,https://www.youtube.com/watch?v=1zF5z-CjewQ,1zF5z-CjewQ,1427.6,1431.59,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0299.mp4,gs://labios-argentos-vsr-dataset/lip_rois/JULI POGGIO EN FERNÉ CON GREGO/clip_0299.npz,,lo amo realmente lo siento como un hermanito me cuida un monton siempre esta para mi,,,,lo amo realmente lo siento como un hermanito me cuida un monton siempre esta para mi,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
