titulo,clip,n_frames,luma_media,frac_oscuros,movimiento_global,actividad_boca,textura_boca,estado,razones,texto
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0222,94,178.35,0.0,7.213,18.782,86.03,keep,,lamentablemente va a pasar lo mismo arranco mal jugando espantoso
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0223,93,175.4,0.0,7.994,17.345,87.62,keep,,perdiendo feo en la unidad perdiendo feo en la plata perdiendo feo en la plata tuvo una levantada
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0224,92,168.48,0.0,10.186,19.742,95.43,keep,,donde jugo bien donde gano partidos con la aparicion de aranda
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0225,96,175.36,0.0,8.722,19.895,82.27,keep,,partidos importantes arranco bien la copa gano clasico se pincho
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0226,95,176.25,0.0,7.022,18.232,82.32,keep,,y asi terminas el semestre papelon con huracan papelon con uncatolica
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0227,88,179.0,0.0,6.09,18.245,81.6,keep,,fueran fase de grupo de copa libertadores seis meses que faltan
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0228,83,180.99,0.0,5.927,18.495,83.38,keep,,del año en la cual el hincha de boca ya lo hubiera resignado
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0229,109,180.58,0.0,7.203,18.74,80.51,keep,,porque futbolisticamente este plantel no ha demostrado nada y tambien obviamente
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0230,111,165.99,0.0,6.165,19.463,97.99,keep,,si bien creo y pienso que el mayor responsable
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0231,82,171.75,0.0,5.341,14.615,78.23,keep,,es riquelme porque es el presidente y porque es el que decide
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0232,141,176.36,0.0,6.631,21.011,88.0,keep,,obviamente hay mas responsables que hay cosas que uno no puede predecir
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0233,115,174.61,0.0,5.775,18.804,80.45,keep,,por ejemplo yo estaba y sigo estando
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0234,112,170.15,0.0,6.774,21.317,90.71,keep,,si queres a favor de la contratacion del ruso a casidart me parecia un tipo de jerarquia
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0235,85,169.45,0.0,9.09,21.385,86.5,keep,,un tipo que boca necesitaba ahora la pelotudez que hizo a casidart
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0236,97,169.98,0.0,7.817,18.075,76.56,keep,,contra barcelona y ecuador en la cuarta fecha en guayaquil es una razon mas
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0237,96,169.32,0.0,7.098,21.132,90.15,keep,,por la cual hoy quedas afuera porque a casidart por esa expulsion
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0238,82,160.73,0.0,7.617,17.077,109.34,keep,,dejo a boca con uno menos todo el partido y se perdio los proximos dos partidos
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0239,105,177.3,0.0,5.913,16.264,68.32,keep,,y hubiese aportado a casidart algo al equipo y asi te puedo nombrar
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0240,97,175.6,0.0,5.615,15.539,68.79,keep,,un monton de pelotudeces que le fueron pasando a boca en esta fase de grupo de copa libertadores
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0241,107,173.94,0.0,5.577,19.019,79.28,keep,,de subestimar algunos partidos de hacer idioteses de creerse que gano algo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0242,95,172.16,0.0,6.138,17.34,81.75,keep,,cuando no lo hicieron de tener un tecnico que la verdad le vea ser honesto
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0243,124,166.96,0.0,7.658,23.862,95.13,keep,,uvea se tiene que ir pero era facil le putear a uvea tambien para mi es mas de riquelme
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0244,114,173.03,0.0,6.734,18.847,82.25,keep,,y de los jugadores que del entrenador los jugadores porque en momentos importantes
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0245,83,162.5,0.0,7.002,20.735,114.41,keep,,para mi en esta copa libertadores tuvieron jugadas
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0246,113,166.57,0.0,8.447,21.52,95.33,keep,,en las cuales un jugador de boca en copa libertadores no las tiene que jugar en algunas jugadas puntuales
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0247,110,174.79,0.0,7.38,21.548,84.79,keep,,la estupidez humana pudo mas la dirigencia porque no es solamente esto
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0248,83,175.42,0.0,5.702,17.688,82.49,keep,,es lo que viene pasando tambien claramente no es solamente esto
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0249,102,173.41,0.0,5.937,18.762,90.53,keep,,creo que esta eliminacion es una mas de las que venimos arrastrando
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0250,93,168.94,0.0,7.532,22.548,95.04,keep,,entonces da mucha bronca la verdad da mucha bronca voy a hablar un poco
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0251,87,164.02,0.0,9.272,35.307,126.94,keep,,del partido de hoy bocabucatolica boca necesitaba
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0252,99,172.97,0.0,7.086,21.193,89.07,keep,,la victoria necesitaba ganar si o si para clasificarse
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0253,96,179.06,0.0,6.935,17.987,80.35,keep,,en la previa habia optimismo en la previa por lo menos habia buenas vibras
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0254,88,172.04,0.0,7.34,23.807,101.11,keep,,yo fui pensando que boca hoy iba a ganar porque por un tema de que
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0255,87,170.94,0.0,7.664,22.991,90.91,keep,,boca en esta fase de grupo de copa libertadores la habia ganado
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0256,95,162.14,0.0,9.635,21.844,109.89,keep,,bucatolica en chile para mi jugando mejor y siendo superior goleo a barcelona
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0257,87,166.3,0.0,6.971,20.016,96.46,keep,,en la mamonera perdio con cruzeiro pero en belo horizonte
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0258,85,171.18,0.0,6.469,18.571,82.57,keep,,faltando 10 minutos con un jugador menos errores de uva
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0259,120,180.28,0.0,6.483,20.732,76.96,keep,,en los cambios era como una derrota entendible perdio con barcelona
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0260,93,162.68,0.0,7.89,21.756,111.87,keep,,en guayaquil una derrota muy dura y para mi papelonesca
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0261,100,171.74,0.0,9.346,19.499,98.58,keep,,y bueno uno ve la tabla ve que barcelona tiene 3 puntos asi que esa derrota
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0262,82,172.53,0.0,8.171,19.345,89.4,keep,,la verdad que rompe mucho las pelotas pero un partido en el cual
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0263,102,172.96,0.0,6.773,18.837,89.5,keep,,primer tiempo ni se pudo jugar por el campo de juego pero boca tuvo chances claras
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0264,85,177.07,0.0,7.494,16.929,78.56,keep,,y segundo tiempo tambien arrojo mucho con cruzeiro para mi
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0265,104,164.18,0.0,10.247,25.826,122.0,keep,,en los primeros 1520 minutos lo paso por arriba arranco ganando
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0266,84,171.39,0.0,7.363,20.451,84.28,keep,,tuvo muchisimas jugadas claras y despues bueno lo empataron
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0267,92,173.32,0.0,6.992,18.161,90.99,keep,,y para mi lo perjudicaron entonces que pensaba yo del partido de hoy
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0268,103,172.57,0.0,8.085,25.463,104.33,keep,,le ganaste en chile el ultimo partido que habia sido hace 8 dias saliste a jugarlo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0269,124,167.83,0.0,8.058,22.858,108.76,keep,,de una manera extraordinaria porque los primeros 15 minutos con cruzeiro le comio la cancha
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0270,90,172.83,0.0,7.585,24.554,100.38,keep,,fue muy superior y si eso se replicaba hoy y arrancaba ganando
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0271,89,175.57,0.0,8.805,18.743,84.73,keep,,yo no visualizaba a un ucatolica empatando remontando yo imaginaba
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0272,102,173.28,0.0,6.643,18.368,100.34,keep,,boca arranca ganando hoy en la bombonera y el partido si somos inteligentes
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0273,90,172.61,0.0,6.953,24.773,109.8,keep,,lo vamos a tener nosotros porque ucatolica iba a ir lanzado
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0274,80,169.42,0.0,7.158,22.332,87.63,keep,,a buscar el empate porque con el empate se clasificaba mas sabiendo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0275,96,168.19,0.0,7.529,20.647,97.78,keep,,que cruzeiro iba ganando y con ese espacio boca lo podia liquidar ahora
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0276,84,170.19,0.0,9.311,27.794,81.3,keep,,fue penoso el partido de boca un pauperrimo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0277,96,155.05,0.0,6.141,25.296,99.98,keep,,el partido que jugo boca que sinceramente quiero ver la formacion
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0278,108,156.12,0.0,7.627,27.885,98.46,keep,,porque hoy para mi un poco lo erra tambien el planteamiento
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0279,94,150.91,0.0,7.333,24.752,100.13,keep,,pero es verdad que la cantidad de lesionados que tiene boca ayrton costa
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0280,80,160.26,0.0,6.646,27.942,97.9,keep,,que no jugo por amarilla azcacidal que no jugo por sancion
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0281,80,151.27,0.0,9.75,30.043,126.4,keep,,marchesin que no jugo por lesion vareiro que no jugo por lesion
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0282,95,156.57,0.0,11.538,30.25,118.85,keep,,rey que no jugo por lesion que tampoco iba a jugar cavani que vive lesionado
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0283,93,141.78,0.0,8.274,23.815,100.67,keep,,palacios y otros jugadores mas que tampoco estuvieron disponibles hoy bataglia
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0284,97,145.16,0.0,8.251,25.18,122.71,keep,,y otros lesionados mas que bueno aca no aparecen pero hay varios pero el planteo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0285,100,163.98,0.0,6.079,25.523,80.37,keep,,que puso ubeda hoy yo lo tome como un 433
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0286,97,170.63,0.0,5.362,20.792,93.8,keep,,mas que un 442 yo creo que la formacion ideal
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0287,83,172.95,0.0,7.262,25.614,110.12,keep,,de boca es 3 mediocampistas aranda suelto
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0288,91,171.86,0.0,7.544,22.62,98.89,keep,,y dos delanteros la dupla delantera de boca ideal es vareiromerentiel
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0289,107,172.18,0.0,8.475,21.781,95.09,keep,,vareiro lamentablemente no esta por lesion merentiel lo mismo jugo jimenez ceballos
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0290,97,181.25,0.0,7.289,25.207,95.13,keep,,lo entiendo pero por que ceballos por un sector aranda por el otro
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0291,90,172.32,0.0,8.168,27.098,100.69,keep,,y jimenez de 9 creo que en el primer tiempo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0292,82,177.1,0.0,7.099,22.033,92.9,keep,,no tuvo idea de juego boca casi que no genero jugadas
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0293,82,171.65,0.0,9.393,26.717,121.57,keep,,a los 7 minutos tuvo la primera clara arrancando el partido
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0294,86,167.8,0.0,7.66,23.995,87.07,keep,,como lo suele hacer con mucha paciencia teniendo la pelota
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0295,94,173.26,0.0,7.254,19.166,77.28,keep,,moviendolo de un lado hacia el otro tira el centro blanco la controla
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0296,161,175.84,0.0,7.445,19.279,83.69,keep,,y define ceballos se le va por el lado del parque y la verdad que
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0297,104,176.06,0.0,7.269,22.011,96.35,keep,,los primeros 30 minutos de boca del partido fueron malos
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0298,90,170.59,0.0,5.95,16.068,87.23,keep,,fueron flojos en un momento boca se sintio presionado
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0299,94,166.84,0.0,9.214,22.459,93.5,keep,,no presiono bien con pelota lo unico que hacia era moverla de un lado
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0300,83,174.62,0.0,7.032,20.508,87.1,keep,,hacia el otro sin tener una puta idea de juego yo creo que
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0301,105,170.19,0.0,9.241,22.586,93.69,keep,,a boca le falto mucha movilidad y mucho juego interior en el primer tiempo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0302,108,177.92,0.0,6.356,17.29,84.75,keep,,y catolica tambien supo donde bloquear catolica presiono bien
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0303,84,171.69,0.0,7.592,19.751,107.02,keep,,a paredes presiono bien en la mitad de la cancha y en el ultimo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0304,95,163.95,0.0,10.806,30.514,109.4,keep,,libero las bandas dejo que reciba todas las veces que quiera solo blanco
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0305,81,174.77,0.0,7.253,22.611,92.44,keep,,o braida boca por las bandas es pesimo que iba a hacer boca
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0306,114,175.31,0.0,5.736,16.56,80.01,keep,,por el sector izquierdo o el sector derecho y en el juego directo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0307,89,175.4,0.0,7.193,22.264,91.03,keep,,mas alla de un pase largo de paredes que hoy paredes
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0308,103,172.8,0.0,8.841,20.598,86.02,keep,,para mi tuvo un mal partido boca tampoco crece en el juego directo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0309,113,176.93,0.0,5.534,19.163,89.53,keep,,entonces creo yo que el primer tiempo boca fue horripilante
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0310,98,167.8,0.0,5.498,18.973,82.49,keep,,primero por el plantamiento de ubeda poniendo a ceballos de hecho
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0311,88,150.93,0.0,6.347,26.148,89.43,keep,,ceballos hoy termino jugando por derecha al principio
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0312,90,164.88,0.0,9.642,30.662,114.16,keep,,despues cambio con aranda aranda de extremo izquierdo herrera y paredes
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0313,80,172.72,0.0,7.872,25.247,79.25,keep,,de doble 5 con delgado donde era pases entre ellos
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0314,98,179.21,0.0,7.376,21.292,85.23,keep,,y la verdad ningun jugador a boca le hizo falta
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0315,83,178.04,0.0,7.442,20.467,82.45,keep,,un vareiro porque milton jimenez no se mueve daniel aguiar
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0316,81,177.02,0.0,9.722,24.577,76.08,keep,,no se mueve no te pivotea una no te gana una no te controla una
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0317,86,181.67,0.0,6.252,17.432,69.92,keep,,no puede ser el 9 bocamilton jimenez entiendo van a decir
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0318,83,173.54,0.0,9.332,20.149,86.28,keep,,es el tercer 9 no es el unico 9 que tuve disponible en el partido mas importante
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0319,106,177.45,0.0,7.5,18.726,88.58,keep,,del semestre valentin lesionado vareiro lesionado cavani que vive lesionado
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0320,86,148.77,0.0,7.71,21.411,104.69,keep,,entiendo que es mala leche la lesion es mala suerte que vareiro este lesionado
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0321,87,160.53,0.0,7.501,26.517,109.97,keep,,es mala suerte lo de merentiel ahora merentiel lo criticamos porque es ragole
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0322,112,172.06,0.0,7.517,27.351,127.61,keep,,para rara hay que generar jimenez ni siquiera genera y tambien erra
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0323,109,161.85,0.0,6.853,29.705,101.64,keep,,pero como les decia un primer tiempo en el cual boca
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0324,97,171.33,0.0,5.421,16.952,84.91,keep,,no genero peligro creo que ucatolica
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0325,99,169.94,0.0,6.742,19.13,91.35,keep,,hizo un partido muy inteligente porque le tapo la mitad de la cancha
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0326,80,156.21,0.0,8.688,20.129,126.5,keep,,no le dejo jugar por el medio y boca por las bandas no se le acabo una idea
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0327,79,163.54,0.0,9.098,22.214,93.91,keep,,y creo que fue una improvisacion constante el partido de boca
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0328,110,161.87,0.0,7.147,29.352,106.13,keep,,verdaderamente lo digo fue una improvisacion constante y aca no solamente le caigo a ubeda
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0329,94,161.16,0.0,9.521,29.954,113.38,keep,,tambien a los jugadores obviamente por hacer porque boca tambien queda eliminado
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0330,93,156.79,0.0,9.925,28.985,118.67,keep,,por el pesimo partido que hacen los jugadores de boca hoy que si me preguntas
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0331,79,161.03,0.0,11.107,33.059,110.4,keep,,creo que ningun jugador hoy jugo bien el unico que zafa
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0332,82,158.16,0.0,8.211,25.003,96.32,keep,,el unico que hay que correrlo del foco de las criticas
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0333,84,166.32,0.0,7.271,18.691,75.55,keep,,porque fue el que mas intento el que mas gambeteo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0334,104,165.2,0.0,8.403,25.01,120.6,keep,,el que mas genero el que mejores jugadas hizo el que dio la cara
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0335,100,163.73,0.0,11.329,29.183,121.26,keep,,es tomas aranda sacando a aranda hoy boca jugo pesimo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0336,84,176.34,0.0,6.373,18.744,91.23,keep,,tambien a nivel individual y no solamente a nivel individual pero
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0337,103,176.28,0.0,8.236,22.31,89.86,keep,,yo no se si boca salio a jugar este partido como deberia haberlo salido a jugar hoy era una final
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0338,104,173.44,0.0,7.365,19.393,103.43,keep,,hoy tenes que ganar para clasificar tenes que presionar tenes que plantarte
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0339,98,179.45,0.0,6.322,24.619,97.78,keep,,en bloque alto tenes que hacer mas rapido el juego que el central
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0340,90,182.0,0.0,9.046,30.708,71.37,keep,,para el 5 el 5 para el central que vuelva para vos que vuelva para vos
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0341,98,182.92,0.0,11.192,29.939,88.19,keep,,que te la doy me van a decir sos un antifugel flaco hay que mover la pelota
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0342,108,182.92,0.0,8.485,22.095,81.32,keep,,de un lado hacia el otro para que el rival se pierda en la marca pero chupame la pija boludo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0343,85,180.53,0.0,8.368,23.564,75.54,keep,,estan 20 minutos tocando de un lado hacia el otro para tener un centro de mierda
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0344,94,180.35,0.0,7.463,23.563,97.88,keep,,dejate de romper las pelotas algo diferente tienen que hacer hacen lento
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0345,91,174.32,0.0,9.888,27.068,89.53,keep,,el juego hasta que llega el gol de eucatolica que encima es un golazo
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0346,98,165.8,0.0,9.686,24.926,83.61,keep,,encima es un golazo es un contraataque despues de un centro
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0347,92,170.39,0.0,8.969,24.629,98.43,keep,,al area que despejan una buena jugada colectiva
DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0348,85,164.46,0.0,9.843,22.677,118.57,keep,,boca queda mal parado y el muchacho de eucatolica
