split,spk,titulo,clip,n_frames,texto,npz,source_id,training_usability,policy_moderate,review_score,quality_score,visual_quality_label
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0602,90,y algunos van a decir no es la culpa de paredes hay que cagar a putear,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0602.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.932,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0603,114,a esa paredes si jugo mal pero un tipo que volvio,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0603.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9294,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0604,97,en su mejor momento a jugar a boca bien fisicamente y futbolisticamente,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0604.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,1.0,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0605,88,en un boca que la verdad en el momento que vuelve,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0605.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9954,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0606,94,ese boca venia del mundial del club que fue un fracaso de la libertadores,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0606.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9641,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0607,111,que quedo fuera de la alianza lima despues del clasico con river era un boca muy malo,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0607.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.98,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0608,108,vamos a decir la verdad para mi lo hizo mejora mucho futbolisticamente pero no alcanza,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0608.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9694,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0609,90,no alcanza con eso son dos analisis distintos que hago con paredes,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0609.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,1.0,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0610,93,un analisis del partido de hoy jugo mal otro analisis a un jugador como paredes,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0610.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9617,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0611,90,lo tenes que nutrir de buenos jugadores lo tenes que acompañar mas hoy paredes,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0611.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,questionable,keep,3.00,0.8796,questionable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0612,116,levantaba la cabeza y tenia a milton jimenez a changuito ceballos y a el pi baranda,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0612.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9372,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0613,97,que fue la salvacion de boca y te entra del banco velasco angel romero,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0613.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,questionable,keep,3.00,0.9073,questionable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0614,104,despues jugo el pi baranda que la verdad ya el pi baranda lo banco a muerte,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0614.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,questionable,keep,3.00,0.9538,questionable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0615,106,no lo pusieron en su posicion fue el que mas genero fue el mas habilidoso,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0615.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,1.0,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0616,104,fue el que mas se hizo cargo fue el que mas se mostro fue el que mas entendio,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0616.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,1.0,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0617,89,lo que se jugaba a boca hoy de hecho creo que es el unico que jugo un partido aceptable,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0617.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,1.0,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0618,109,ninguno de los que nombre hasta ahora tuvieron un partido en el cual yo diga hoy jugo bien a el pi baranda,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0618.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9779,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0619,83,lo voy a reconocer al pi baranda lo voy a reconocer porque ese pibe,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0619.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9557,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0620,84,si que por lo menos dio la cara despues jugo milton jimenez,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0620.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9811,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0621,153,que que bueno lo de milton es mas entendible para el partido de hoy,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0621.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9591,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0622,112,porque para mi milton jimenez directamente es un jugador al cual con todo el respeto,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0622.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9188,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0623,83,no le da tecnicamente para jugar en la primera de boca es mi opinion,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0623.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.931,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0624,91,cuando hay un caso asi en este caso se puede aplicar,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0624.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,questionable,keep,3.00,0.8788,questionable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0625,83,un poco tambien la mala suerte que se puede aplicar  que tuvimos de que se lesiono,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0625.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9324,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0626,92,vareiro de que se lesiono merentiel y de que se lesiono,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0626.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9867,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0627,81,cavani y que quedo solamente jimenez como el unico nueve disponible,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0627.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9828,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0628,105,pero tuvo un mal partido le rebota la pelota no presiona,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0628.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9425,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0629,131,no genera peligro no tira diagonales no rebota no gravita en las jugadas,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0629.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9499,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0630,81,no tuvo un buen partido jimenez pero creo que tampoco es un jugador,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0630.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9258,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0631,117,que te puede dar mas de lo que te dio hoy milton jimenez ha sido un buen suplente,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0631.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.8907,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0632,95,para boca eso punto final lo ha sido,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0632.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.903,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0633,83,fue un buen suplente en dos años en el año 2024 que lo reconozco,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0633.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9396,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0634,93,momento del 2025 si queres pero hace un año,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0634.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9521,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0635,113,que mas alla de algun otro partido donde metio algun otro gol que no se nueve para boca,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0635.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9621,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0636,89,como tampoco lo es cavani porque a mi me parece mucho mas criticable lo de cavani,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0636.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,1.0,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0637,105,que lo de milton jimenez el tema es que milton jimenez es el que termina jugando el que termina dando la cara,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0637.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9579,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0638,122,pero cavani en boca en todo el 2025 y lo que va en el 2026,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0638.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9736,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0639,106,jugo un 30 de los partidos 30 de los partidos,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0639.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9842,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0640,83,jugo cavani en el ultimo año y medio de boca nadie deberia,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0640.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9954,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0641,98,seguir en el club tuvo una gran lesion muy dura le lamento mucho,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0641.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9855,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0642,88,me duele mucho cavani es un delantero extraordinario,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0642.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9678,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0643,125,que tuvo una carrera impresionante y todo lo que quieras ahora yo soy hincha de boca,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0643.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9721,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0644,108,no soy hincha del napoli no soy hincha del psg no soy hincha del palermo,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0644.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9897,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0645,97,no soy uruguayo entonces lo que hizo con su carrera,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0645.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9776,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0646,90,lo felicito un excelentisimo delantero a boca vino en 2023,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0646.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.974,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0647,95,a ganar a libertadores llegamos a la final la perdimos lo bancaba,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0647.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9684,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0648,110,2024 tuvo 6 meses jugando muy bien hizo un monton de goles,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0648.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9517,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0649,120,lo aplaudi lo bancaba me ponia feliz por el 2025 un año donde,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0649.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9545,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0650,104,la mitad de los partidos no lo jugo y los que si lo jugo lo jugo mal porque bajo deliberadamente,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0650.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9791,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0651,110,su nivel vamos a ver que pasa en el 96 vamos 6 meses jugo 2 partidos,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0651.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,1.0,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0652,87,no es una exageracion estadisticamente jugo 2 partidos,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0652.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,1.0,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0653,83,lamento mucho la lesion ahora un tipo que juega,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0653.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9284,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0654,80,2 partidos en 6 meses y que el año pasado jugo la mitad de los partidos,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0654.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.95,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0655,100,y lo jugo mal no tiene argumentos para seguir jugando en boca pero mientras se siga,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0655.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9526,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0656,87,permitiendo jugadores asi tambien es verdadero que es dificil seguir la situacion,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0656.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9375,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0657,94,cavani no puede seguir en boca porque no le da fisicamente jimenez no puede seguir en boca,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0657.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,1.0,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0658,148,porque no le da futbolisticamente vareiro si ha demostrado tuvo esta pequeña lesion,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0658.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9787,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0659,94,pero vareiro tiene que seguir a merentil yo lo banco digan que es ragoy,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0659.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9998,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0660,115,lo que quieran yo a merentil lo banco es el mas regular de los delanteros de boca,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0660.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9744,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0661,113,ahora si boca tiene 49 de los cuales 2 tiene el ciclo cumplido,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0661.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9179,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0662,101,tiene 29 entonces porque jugar con esos jugadores es a veces jugar con uno menos,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0662.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.914,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0663,83,y tampoco creo que sea tanta culpa de jimenez por algo termina jugando el,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0663.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.98,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0664,100,a mi me parece mas responsable cavani que jimenez lo digo en serio esto porque jimenez no le da futbolisticamente,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0664.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,1.0,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0665,113,ahora si te pueden a jugar que vas a hacer si no queda otra y tampoco es culpa de uvea,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0665.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.8825,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0666,93,otra opcion no tenia yo pongo a sufi aure antes que a jimenez,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0666.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9046,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0667,94,ahora la realidad que si hoy ponias a sufi aure que jugaba mal estariamos diciendo por que no puso a jimenez,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0667.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9409,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0668,105,entonces es como que medio medio dificil la situacion cuando tu opcion es,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0668.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.9095,usable
train,f06,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,clip_0669,83,jimenez o sufi aure y despues jugo el changuito ceballos,data/processed/lip_rois/DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA/clip_0669.npz,DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA,usable,keep,0.00,0.8919,usable
