source_id,clip,split,transcript_usability,transcript_reasons,transcript_policy_moderate
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0526,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0527,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0528,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0529,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0530,test,questionable,asr_disagreement,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0531,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0532,test,questionable,asr_disagreement,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0533,test,questionable,asr_disagreement,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0534,test,questionable,asr_disagreement,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0535,test,questionable,asr_disagreement,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0536,test,questionable,possible_entity_error,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0537,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0538,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0539,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0540,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0541,test,questionable,asr_disagreement,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0542,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0543,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0544,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0545,test,questionable,asr_disagreement,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0546,test,usable,auto_clean_safe_only_or_no_issue,keep
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0547,test,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0000,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0001,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0002,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0003,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0004,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0005,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0006,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0007,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0008,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0009,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0010,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0011,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0012,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0013,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0014,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0015,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0016,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0017,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0018,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0019,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0020,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0021,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0022,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0023,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0024,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0025,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0026,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0027,train,questionable,possible_timestamp_misalignment,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0028,train,questionable,possible_entity_error,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0029,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0030,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0031,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0032,train,questionable,possible_entity_error;possible_timestamp_misalignment,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0033,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0034,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0035,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0036,train,questionable,possible_timestamp_misalignment,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0037,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0038,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0040,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0041,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0042,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0043,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0044,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0045,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0046,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0047,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0048,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0049,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0050,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0051,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0052,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0053,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0054,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0055,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0056,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0057,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0058,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0059,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0060,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0061,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0062,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0063,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0064,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0065,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0066,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0067,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0068,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0069,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0070,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0071,train,questionable,possible_entity_error,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0072,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0073,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0074,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0075,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0076,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0077,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0078,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0079,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0081,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0082,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0083,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0084,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0085,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0086,train,questionable,possible_entity_error,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0087,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0088,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0089,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0090,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0091,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0092,train,questionable,possible_entity_error,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0093,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0094,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0095,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0096,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0097,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0098,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0099,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0100,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0101,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0102,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0103,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0104,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0105,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0106,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0107,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0108,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0110,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0111,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0112,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0113,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0114,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0115,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0116,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0117,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0118,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0119,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0120,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0121,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0122,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0123,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0124,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0127,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0128,train,questionable,possible_entity_error,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0129,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0130,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0131,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0132,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0133,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0134,train,questionable,possible_entity_error,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0145,train,questionable,possible_entity_error,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0146,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0147,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0148,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0149,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0150,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0151,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0152,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0153,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0154,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0155,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0156,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0157,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0158,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0159,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0160,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0161,train,questionable,possible_entity_error,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0162,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0163,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0164,train,questionable,possible_entity_error,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0165,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0166,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0167,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0168,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0170,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0171,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0172,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0173,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0174,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0175,train,questionable,possible_timestamp_misalignment,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0176,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0177,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0178,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0179,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0180,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0181,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0182,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0184,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0185,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0186,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0187,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0188,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0189,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0190,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0191,train,bad_candidate,possible_timestamp_misalignment,exclude
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0192,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0193,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0194,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0195,train,bad_candidate,possible_timestamp_misalignment,exclude
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0196,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0197,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0198,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0199,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0200,train,questionable,possible_entity_error,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0201,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0202,train,questionable,possible_entity_error,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0203,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0204,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0205,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0206,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0207,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0208,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0209,train,questionable,asr_disagreement,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0210,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0211,train,usable,auto_clean_safe_only_or_no_issue,keep
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0212,train,usable,auto_clean_safe_only_or_no_issue,keep
